contract,sample_id,planet,measure,jhora_value_virupa,pyjhora_value_virupa,signed_delta_virupa,absolute_delta_virupa,tolerance_virupa,pass_fail,jhora_evidence_path,jhora_evidence_sha256,pyjhora_source,notes
GANN_JHORA_PYJHORA_COMPARISON_V1,case_8_event_start,SUN,sthana,174.200000000,174.210000000,-0.010000000,0.010000000,0.5,pass,status\evidence\jhora_shadbala_20260723\case_8_event_start_shadbala_breakup_locked.jpg,CC3008068069F93EDBB85C66764B379A7CCE20FF2838A877CCBE1EC4ABBA44F2,PyJHora 4.8.7 Tier B isolated export; Raman ayanamsa; wheel sha256 D8D8014573A38DDEFEDCAE57D3B8D84687CAC2AD31BB5B1DD70D945906A4D54D; event civil timezone; Tokyo reference coordinates; Dig uses _dig_bala(method=2) canonical bounded circular-distance variant because the package default method=1 can exceed 60 virupa,Locked independent JHora GUI witness versus pinned PyJHora Tier B export; diagnostic comparison only; no tolerance widening.
GANN_JHORA_PYJHORA_COMPARISON_V1,case_103_event_start,MOON,drik,-0.610000000,10.360000000,-10.970000000,10.970000000,0.5,fail,status\evidence\jhora_shadbala_20260723\case_103_event_start_shadbala_breakup_locked.jpg,05E292BC8D1B42B9277C28997801AE615F399BBAF8FD55DD4FFD0548A4F9AE37,PyJHora 4.8.7 Tier B isolated export; Raman ayanamsa; wheel sha256 D8D8014573A38DDEFEDCAE57D3B8D84687CAC2AD31BB5B1DD70D945906A4D54D; event civil timezone; Tokyo reference coordinates; Dig uses _dig_bala(method=2) canonical bounded circular-distance variant because the package default method=1 can exceed 60 virupa,Locked independent JHora GUI witness versus pinned PyJHora Tier B export; diagnostic comparison only; no tolerance widening.
GANN_JHORA_PYJHORA_COMPARISON_V1,case_103_event_start,MOON,total,434.010000000,368.580000000,65.430000000,65.430000000,0.5,fail,status\evidence\jhora_shadbala_20260723\case_103_event_start_shadbala_summary_locked.jpg,065FB8C8583B0047605A5D3DF7473B8B9DB982511FD934B1B2CCC78CB18C69B6,PyJHora 4.8.7 Tier B isolated export; Raman ayanamsa; wheel sha256 D8D8014573A38DDEFEDCAE57D3B8D84687CAC2AD31BB5B1DD70D945906A4D54D; event civil timezone; Tokyo reference coordinates; Dig uses _dig_bala(method=2) canonical bounded circular-distance variant because the package default method=1 can exceed 60 virupa,Locked independent JHora GUI witness versus pinned PyJHora Tier B export; diagnostic comparison only; no tolerance widening.
GANN_JHORA_PYJHORA_COMPARISON_V1,case_103_event_start,MARS,sthana,160.210000000,160.200000000,0.010000000,0.010000000,0.5,pass,status\evidence\jhora_shadbala_20260723\case_103_event_start_shadbala_breakup_locked.jpg,05E292BC8D1B42B9277C28997801AE615F399BBAF8FD55DD4FFD0548A4F9AE37,PyJHora 4.8.7 Tier B isolated export; Raman ayanamsa; wheel sha256 D8D8014573A38DDEFEDCAE57D3B8D84687CAC2AD31BB5B1DD70D945906A4D54D; event civil timezone; Tokyo reference coordinates; Dig uses _dig_bala(method=2) canonical bounded circular-distance variant because the package default method=1 can exceed 60 virupa,Locked independent JHora GUI witness versus pinned PyJHora Tier B export; diagnostic comparison only; no tolerance widening.
GANN_JHORA_PYJHORA_COMPARISON_V1,case_103_event_start,MARS,kaala,201.950000000,103.750000000,98.200000000,98.200000000,0.5,fail,status\evidence\jhora_shadbala_20260723\case_103_event_start_shadbala_breakup_locked.jpg,05E292BC8D1B42B9277C28997801AE615F399BBAF8FD55DD4FFD0548A4F9AE37,PyJHora 4.8.7 Tier B isolated export; Raman ayanamsa; wheel sha256 D8D8014573A38DDEFEDCAE57D3B8D84687CAC2AD31BB5B1DD70D945906A4D54D; event civil timezone; Tokyo reference coordinates; Dig uses _dig_bala(method=2) canonical bounded circular-distance variant because the package default method=1 can exceed 60 virupa,Locked independent JHora GUI witness versus pinned PyJHora Tier B export; diagnostic comparison only; no tolerance widening.
GANN_JHORA_PYJHORA_COMPARISON_V1,case_103_event_start,MARS,dig,15.100000000,14.730000000,0.370000000,0.370000000,0.5,pass,status\evidence\jhora_shadbala_20260723\case_103_event_start_shadbala_breakup_locked.jpg,05E292BC8D1B42B9277C28997801AE615F399BBAF8FD55DD4FFD0548A4F9AE37,PyJHora 4.8.7 Tier B isolated export; Raman ayanamsa; wheel sha256 D8D8014573A38DDEFEDCAE57D3B8D84687CAC2AD31BB5B1DD70D945906A4D54D; event civil timezone; Tokyo reference coordinates; Dig uses _dig_bala(method=2) canonical bounded circular-distance variant because the package default method=1 can exceed 60 virupa,Locked independent JHora GUI witness versus pinned PyJHora Tier B export; diagnostic comparison only; no tolerance widening.
GANN_JHORA_PYJHORA_COMPARISON_V1,case_103_event_start,MARS,chesta,32.910000000,32.950000000,-0.040000000,0.040000000,0.5,pass,status\evidence\jhora_shadbala_20260723\case_103_event_start_shadbala_breakup_locked.jpg,05E292BC8D1B42B9277C28997801AE615F399BBAF8FD55DD4FFD0548A4F9AE37,PyJHora 4.8.7 Tier B isolated export; Raman ayanamsa; wheel sha256 D8D8014573A38DDEFEDCAE57D3B8D84687CAC2AD31BB5B1DD70D945906A4D54D; event civil timezone; Tokyo reference coordinates; Dig uses _dig_bala(method=2) canonical bounded circular-distance variant because the package default method=1 can exceed 60 virupa,Locked independent JHora GUI witness versus pinned PyJHora Tier B export; diagnostic comparison only; no tolerance widening.
GANN_JHORA_PYJHORA_COMPARISON_V1,case_103_event_start,MARS,naisargika,17.140000000,17.140000000,0.000000000,0.000000000,0.5,pass,status\evidence\jhora_shadbala_20260723\case_103_event_start_shadbala_breakup_locked.jpg,05E292BC8D1B42B9277C28997801AE615F399BBAF8FD55DD4FFD0548A4F9AE37,PyJHora 4.8.7 Tier B isolated export; Raman ayanamsa; wheel sha256 D8D8014573A38DDEFEDCAE57D3B8D84687CAC2AD31BB5B1DD70D945906A4D54D; event civil timezone; Tokyo reference coordinates; Dig uses _dig_bala(method=2) canonical bounded circular-distance variant because the package default method=1 can exceed 60 virupa,Locked independent JHora GUI witness versus pinned PyJHora Tier B export; diagnostic comparison only; no tolerance widening.
GANN_JHORA_PYJHORA_COMPARISON_V1,case_103_event_start,MARS,drik,17.230000000,-1.730000000,18.960000000,18.960000000,0.5,fail,status\evidence\jhora_shadbala_20260723\case_103_event_start_shadbala_breakup_locked.jpg,05E292BC8D1B42B9277C28997801AE615F399BBAF8FD55DD4FFD0548A4F9AE37,PyJHora 4.8.7 Tier B isolated export; Raman ayanamsa; wheel sha256 D8D8014573A38DDEFEDCAE57D3B8D84687CAC2AD31BB5B1DD70D945906A4D54D; event civil timezone; Tokyo reference coordinates; Dig uses _dig_bala(method=2) canonical bounded circular-distance variant because the package default method=1 can exceed 60 virupa,Locked independent JHora GUI witness versus pinned PyJHora Tier B export; diagnostic comparison only; no tolerance widening.
GANN_JHORA_PYJHORA_COMPARISON_V1,case_103_event_start,MARS,total,444.530000000,327.040000000,117.490000000,117.490000000,0.5,fail,status\evidence\jhora_shadbala_20260723\case_103_event_start_shadbala_summary_locked.jpg,065FB8C8583B0047605A5D3DF7473B8B9DB982511FD934B1B2CCC78CB18C69B6,PyJHora 4.8.7 Tier B isolated export; Raman ayanamsa; wheel sha256 D8D8014573A38DDEFEDCAE57D3B8D84687CAC2AD31BB5B1DD70D945906A4D54D; event civil timezone; Tokyo reference coordinates; Dig uses _dig_bala(method=2) canonical bounded circular-distance variant because the package default method=1 can exceed 60 virupa,Locked independent JHora GUI witness versus pinned PyJHora Tier B export; diagnostic comparison only; no tolerance widening.
GANN_JHORA_PYJHORA_COMPARISON_V1,case_103_event_start,MERCURY,sthana,186.720000000,186.730000000,-0.010000000,0.010000000,0.5,pass,status\evidence\jhora_shadbala_20260723\case_103_event_start_shadbala_breakup_locked.jpg,05E292BC8D1B42B9277C28997801AE615F399BBAF8FD55DD4FFD0548A4F9AE37,PyJHora 4.8.7 Tier B isolated export; Raman ayanamsa; wheel sha256 D8D8014573A38DDEFEDCAE57D3B8D84687CAC2AD31BB5B1DD70D945906A4D54D; event civil timezone; Tokyo reference coordinates; Dig uses _dig_bala(method=2) canonical bounded circular-distance variant because the package default method=1 can exceed 60 virupa,Locked independent JHora GUI witness versus pinned PyJHora Tier B export; diagnostic comparison only; no tolerance widening.
GANN_JHORA_PYJHORA_COMPARISON_V1,case_103_event_start,MERCURY,kaala,157.430000000,179.720000000,-22.290000000,22.290000000,0.5,fail,status\evidence\jhora_shadbala_20260723\case_103_event_start_shadbala_breakup_locked.jpg,05E292BC8D1B42B9277C28997801AE615F399BBAF8FD55DD4FFD0548A4F9AE37,PyJHora 4.8.7 Tier B isolated export; Raman ayanamsa; wheel sha256 D8D8014573A38DDEFEDCAE57D3B8D84687CAC2AD31BB5B1DD70D945906A4D54D; event civil timezone; Tokyo reference coordinates; Dig uses _dig_bala(method=2) canonical bounded circular-distance variant because the package default method=1 can exceed 60 virupa,Locked independent JHora GUI witness versus pinned PyJHora Tier B export; diagnostic comparison only; no tolerance widening.
GANN_JHORA_PYJHORA_COMPARISON_V1,case_103_event_start,MERCURY,dig,46.050000000,46.050000000,0.000000000,0.000000000,0.5,pass,status\evidence\jhora_shadbala_20260723\case_103_event_start_shadbala_breakup_locked.jpg,05E292BC8D1B42B9277C28997801AE615F399BBAF8FD55DD4FFD0548A4F9AE37,PyJHora 4.8.7 Tier B isolated export; Raman ayanamsa; wheel sha256 D8D8014573A38DDEFEDCAE57D3B8D84687CAC2AD31BB5B1DD70D945906A4D54D; event civil timezone; Tokyo reference coordinates; Dig uses _dig_bala(method=2) canonical bounded circular-distance variant because the package default method=1 can exceed 60 virupa,Locked independent JHora GUI witness versus pinned PyJHora Tier B export; diagnostic comparison only; no tolerance widening.
GANN_JHORA_PYJHORA_COMPARISON_V1,case_103_event_start,MERCURY,chesta,7.290000000,7.260000000,0.030000000,0.030000000,0.5,pass,status\evidence\jhora_shadbala_20260723\case_103_event_start_shadbala_breakup_locked.jpg,05E292BC8D1B42B9277C28997801AE615F399BBAF8FD55DD4FFD0548A4F9AE37,PyJHora 4.8.7 Tier B isolated export; Raman ayanamsa; wheel sha256 D8D8014573A38DDEFEDCAE57D3B8D84687CAC2AD31BB5B1DD70D945906A4D54D; event civil timezone; Tokyo reference coordinates; Dig uses _dig_bala(method=2) canonical bounded circular-distance variant because the package default method=1 can exceed 60 virupa,Locked independent JHora GUI witness versus pinned PyJHora Tier B export; diagnostic comparison only; no tolerance widening.
GANN_JHORA_PYJHORA_COMPARISON_V1,case_103_event_start,MERCURY,naisargika,25.700000000,25.710000000,-0.010000000,0.010000000,0.5,pass,status\evidence\jhora_shadbala_20260723\case_103_event_start_shadbala_breakup_locked.jpg,05E292BC8D1B42B9277C28997801AE615F399BBAF8FD55DD4FFD0548A4F9AE37,PyJHora 4.8.7 Tier B isolated export; Raman ayanamsa; wheel sha256 D8D8014573A38DDEFEDCAE57D3B8D84687CAC2AD31BB5B1DD70D945906A4D54D; event civil timezone; Tokyo reference coordinates; Dig uses _dig_bala(method=2) canonical bounded circular-distance variant because the package default method=1 can exceed 60 virupa,Locked independent JHora GUI witness versus pinned PyJHora Tier B export; diagnostic comparison only; no tolerance widening.
GANN_JHORA_PYJHORA_COMPARISON_V1,case_103_event_start,MERCURY,drik,-4.330000000,-10.250000000,5.920000000,5.920000000,0.5,fail,status\evidence\jhora_shadbala_20260723\case_103_event_start_shadbala_breakup_locked.jpg,05E292BC8D1B42B9277C28997801AE615F399BBAF8FD55DD4FFD0548A4F9AE37,PyJHora 4.8.7 Tier B isolated export; Raman ayanamsa; wheel sha256 D8D8014573A38DDEFEDCAE57D3B8D84687CAC2AD31BB5B1DD70D945906A4D54D; event civil timezone; Tokyo reference coordinates; Dig uses _dig_bala(method=2) canonical bounded circular-distance variant because the package default method=1 can exceed 60 virupa,Locked independent JHora GUI witness versus pinned PyJHora Tier B export; diagnostic comparison only; no tolerance widening.
GANN_JHORA_PYJHORA_COMPARISON_V1,case_103_event_start,MERCURY,total,418.860000000,435.220000000,-16.360000000,16.360000000,0.5,fail,status\evidence\jhora_shadbala_20260723\case_103_event_start_shadbala_summary_locked.jpg,065FB8C8583B0047605A5D3DF7473B8B9DB982511FD934B1B2CCC78CB18C69B6,PyJHora 4.8.7 Tier B isolated export; Raman ayanamsa; wheel sha256 D8D8014573A38DDEFEDCAE57D3B8D84687CAC2AD31BB5B1DD70D945906A4D54D; event civil timezone; Tokyo reference coordinates; Dig uses _dig_bala(method=2) canonical bounded circular-distance variant because the package default method=1 can exceed 60 virupa,Locked independent JHora GUI witness versus pinned PyJHora Tier B export; diagnostic comparison only; no tolerance widening.
GANN_JHORA_PYJHORA_COMPARISON_V1,case_103_event_start,JUPITER,sthana,236.390000000,236.390000000,0.000000000,0.000000000,0.5,pass,status\evidence\jhora_shadbala_20260723\case_103_event_start_shadbala_breakup_locked.jpg,05E292BC8D1B42B9277C28997801AE615F399BBAF8FD55DD4FFD0548A4F9AE37,PyJHora 4.8.7 Tier B isolated export; Raman ayanamsa; wheel sha256 D8D8014573A38DDEFEDCAE57D3B8D84687CAC2AD31BB5B1DD70D945906A4D54D; event civil timezone; Tokyo reference coordinates; Dig uses _dig_bala(method=2) canonical bounded circular-distance variant because the package default method=1 can exceed 60 virupa,Locked independent JHora GUI witness versus pinned PyJHora Tier B export; diagnostic comparison only; no tolerance widening.
GANN_JHORA_PYJHORA_COMPARISON_V1,case_103_event_start,JUPITER,kaala,284.240000000,262.820000000,21.420000000,21.420000000,0.5,fail,status\evidence\jhora_shadbala_20260723\case_103_event_start_shadbala_breakup_locked.jpg,05E292BC8D1B42B9277C28997801AE615F399BBAF8FD55DD4FFD0548A4F9AE37,PyJHora 4.8.7 Tier B isolated export; Raman ayanamsa; wheel sha256 D8D8014573A38DDEFEDCAE57D3B8D84687CAC2AD31BB5B1DD70D945906A4D54D; event civil timezone; Tokyo reference coordinates; Dig uses _dig_bala(method=2) canonical bounded circular-distance variant because the package default method=1 can exceed 60 virupa,Locked independent JHora GUI witness versus pinned PyJHora Tier B export; diagnostic comparison only; no tolerance widening.
GANN_JHORA_PYJHORA_COMPARISON_V1,case_103_event_start,JUPITER,dig,30.980000000,30.970000000,0.010000000,0.010000000,0.5,pass,status\evidence\jhora_shadbala_20260723\case_103_event_start_shadbala_breakup_locked.jpg,05E292BC8D1B42B9277C28997801AE615F399BBAF8FD55DD4FFD0548A4F9AE37,PyJHora 4.8.7 Tier B isolated export; Raman ayanamsa; wheel sha256 D8D8014573A38DDEFEDCAE57D3B8D84687CAC2AD31BB5B1DD70D945906A4D54D; event civil timezone; Tokyo reference coordinates; Dig uses _dig_bala(method=2) canonical bounded circular-distance variant because the package default method=1 can exceed 60 virupa,Locked independent JHora GUI witness versus pinned PyJHora Tier B export; diagnostic comparison only; no tolerance widening.
GANN_JHORA_PYJHORA_COMPARISON_V1,case_103_event_start,JUPITER,chesta,10.780000000,10.820000000,-0.040000000,0.040000000,0.5,pass,status\evidence\jhora_shadbala_20260723\case_103_event_start_shadbala_breakup_locked.jpg,05E292BC8D1B42B9277C28997801AE615F399BBAF8FD55DD4FFD0548A4F9AE37,PyJHora 4.8.7 Tier B isolated export; Raman ayanamsa; wheel sha256 D8D8014573A38DDEFEDCAE57D3B8D84687CAC2AD31BB5B1DD70D945906A4D54D; event civil timezone; Tokyo reference coordinates; Dig uses _dig_bala(method=2) canonical bounded circular-distance variant because the package default method=1 can exceed 60 virupa,Locked independent JHora GUI witness versus pinned PyJHora Tier B export; diagnostic comparison only; no tolerance widening.
GANN_JHORA_PYJHORA_COMPARISON_V1,case_103_event_start,JUPITER,naisargika,34.280000000,34.290000000,-0.010000000,0.010000000,0.5,pass,status\evidence\jhora_shadbala_20260723\case_103_event_start_shadbala_breakup_locked.jpg,05E292BC8D1B42B9277C28997801AE615F399BBAF8FD55DD4FFD0548A4F9AE37,PyJHora 4.8.7 Tier B isolated export; Raman ayanamsa; wheel sha256 D8D8014573A38DDEFEDCAE57D3B8D84687CAC2AD31BB5B1DD70D945906A4D54D; event civil timezone; Tokyo reference coordinates; Dig uses _dig_bala(method=2) canonical bounded circular-distance variant because the package default method=1 can exceed 60 virupa,Locked independent JHora GUI witness versus pinned PyJHora Tier B export; diagnostic comparison only; no tolerance widening.
GANN_JHORA_PYJHORA_COMPARISON_V1,case_103_event_start,JUPITER,drik,10.280000000,-25.110000000,35.390000000,35.390000000,0.5,fail,status\evidence\jhora_shadbala_20260723\case_103_event_start_shadbala_breakup_locked.jpg,05E292BC8D1B42B9277C28997801AE615F399BBAF8FD55DD4FFD0548A4F9AE37,PyJHora 4.8.7 Tier B isolated export; Raman ayanamsa; wheel sha256 D8D8014573A38DDEFEDCAE57D3B8D84687CAC2AD31BB5B1DD70D945906A4D54D; event civil timezone; Tokyo reference coordinates; Dig uses _dig_bala(method=2) canonical bounded circular-distance variant because the package default method=1 can exceed 60 virupa,Locked independent JHora GUI witness versus pinned PyJHora Tier B export; diagnostic comparison only; no tolerance widening.
GANN_JHORA_PYJHORA_COMPARISON_V1,case_103_event_start,JUPITER,total,606.940000000,550.180000000,56.760000000,56.760000000,0.5,fail,status\evidence\jhora_shadbala_20260723\case_103_event_start_shadbala_summary_locked.jpg,065FB8C8583B0047605A5D3DF7473B8B9DB982511FD934B1B2CCC78CB18C69B6,PyJHora 4.8.7 Tier B isolated export; Raman ayanamsa; wheel sha256 D8D8014573A38DDEFEDCAE57D3B8D84687CAC2AD31BB5B1DD70D945906A4D54D; event civil timezone; Tokyo reference coordinates; Dig uses _dig_bala(method=2) canonical bounded circular-distance variant because the package default method=1 can exceed 60 virupa,Locked independent JHora GUI witness versus pinned PyJHora Tier B export; diagnostic comparison only; no tolerance widening.
GANN_JHORA_PYJHORA_COMPARISON_V1,case_103_event_start,VENUS,sthana,229.380000000,229.380000000,0.000000000,0.000000000,0.5,pass,status\evidence\jhora_shadbala_20260723\case_103_event_start_shadbala_breakup_locked.jpg,05E292BC8D1B42B9277C28997801AE615F399BBAF8FD55DD4FFD0548A4F9AE37,PyJHora 4.8.7 Tier B isolated export; Raman ayanamsa; wheel sha256 D8D8014573A38DDEFEDCAE57D3B8D84687CAC2AD31BB5B1DD70D945906A4D54D; event civil timezone; Tokyo reference coordinates; Dig uses _dig_bala(method=2) canonical bounded circular-distance variant because the package default method=1 can exceed 60 virupa,Locked independent JHora GUI witness versus pinned PyJHora Tier B export; diagnostic comparison only; no tolerance widening.
GANN_JHORA_PYJHORA_COMPARISON_V1,case_103_event_start,VENUS,kaala,94.970000000,181.140000000,-86.170000000,86.170000000,0.5,fail,status\evidence\jhora_shadbala_20260723\case_103_event_start_shadbala_breakup_locked.jpg,05E292BC8D1B42B9277C28997801AE615F399BBAF8FD55DD4FFD0548A4F9AE37,PyJHora 4.8.7 Tier B isolated export; Raman ayanamsa; wheel sha256 D8D8014573A38DDEFEDCAE57D3B8D84687CAC2AD31BB5B1DD70D945906A4D54D; event civil timezone; Tokyo reference coordinates; Dig uses _dig_bala(method=2) canonical bounded circular-distance variant because the package default method=1 can exceed 60 virupa,Locked independent JHora GUI witness versus pinned PyJHora Tier B export; diagnostic comparison only; no tolerance widening.
GANN_JHORA_PYJHORA_COMPARISON_V1,case_103_event_start,VENUS,dig,34.350000000,33.980000000,0.370000000,0.370000000,0.5,pass,status\evidence\jhora_shadbala_20260723\case_103_event_start_shadbala_breakup_locked.jpg,05E292BC8D1B42B9277C28997801AE615F399BBAF8FD55DD4FFD0548A4F9AE37,PyJHora 4.8.7 Tier B isolated export; Raman ayanamsa; wheel sha256 D8D8014573A38DDEFEDCAE57D3B8D84687CAC2AD31BB5B1DD70D945906A4D54D; event civil timezone; Tokyo reference coordinates; Dig uses _dig_bala(method=2) canonical bounded circular-distance variant because the package default method=1 can exceed 60 virupa,Locked independent JHora GUI witness versus pinned PyJHora Tier B export; diagnostic comparison only; no tolerance widening.
GANN_JHORA_PYJHORA_COMPARISON_V1,case_103_event_start,VENUS,chesta,19.520000000,19.590000000,-0.070000000,0.070000000,0.5,pass,status\evidence\jhora_shadbala_20260723\case_103_event_start_shadbala_breakup_locked.jpg,05E292BC8D1B42B9277C28997801AE615F399BBAF8FD55DD4FFD0548A4F9AE37,PyJHora 4.8.7 Tier B isolated export; Raman ayanamsa; wheel sha256 D8D8014573A38DDEFEDCAE57D3B8D84687CAC2AD31BB5B1DD70D945906A4D54D; event civil timezone; Tokyo reference coordinates; Dig uses _dig_bala(method=2) canonical bounded circular-distance variant because the package default method=1 can exceed 60 virupa,Locked independent JHora GUI witness versus pinned PyJHora Tier B export; diagnostic comparison only; no tolerance widening.
GANN_JHORA_PYJHORA_COMPARISON_V1,case_103_event_start,VENUS,naisargika,42.850000000,42.860000000,-0.010000000,0.010000000,0.5,pass,status\evidence\jhora_shadbala_20260723\case_103_event_start_shadbala_breakup_locked.jpg,05E292BC8D1B42B9277C28997801AE615F399BBAF8FD55DD4FFD0548A4F9AE37,PyJHora 4.8.7 Tier B isolated export; Raman ayanamsa; wheel sha256 D8D8014573A38DDEFEDCAE57D3B8D84687CAC2AD31BB5B1DD70D945906A4D54D; event civil timezone; Tokyo reference coordinates; Dig uses _dig_bala(method=2) canonical bounded circular-distance variant because the package default method=1 can exceed 60 virupa,Locked independent JHora GUI witness versus pinned PyJHora Tier B export; diagnostic comparison only; no tolerance widening.
GANN_JHORA_PYJHORA_COMPARISON_V1,case_103_event_start,VENUS,drik,3.450000000,-19.540000000,22.990000000,22.990000000,0.5,fail,status\evidence\jhora_shadbala_20260723\case_103_event_start_shadbala_breakup_locked.jpg,05E292BC8D1B42B9277C28997801AE615F399BBAF8FD55DD4FFD0548A4F9AE37,PyJHora 4.8.7 Tier B isolated export; Raman ayanamsa; wheel sha256 D8D8014573A38DDEFEDCAE57D3B8D84687CAC2AD31BB5B1DD70D945906A4D54D; event civil timezone; Tokyo reference coordinates; Dig uses _dig_bala(method=2) canonical bounded circular-distance variant because the package default method=1 can exceed 60 virupa,Locked independent JHora GUI witness versus pinned PyJHora Tier B export; diagnostic comparison only; no tolerance widening.
GANN_JHORA_PYJHORA_COMPARISON_V1,case_103_event_start,VENUS,total,424.510000000,487.410000000,-62.900000000,62.900000000,0.5,fail,status\evidence\jhora_shadbala_20260723\case_103_event_start_shadbala_summary_locked.jpg,065FB8C8583B0047605A5D3DF7473B8B9DB982511FD934B1B2CCC78CB18C69B6,PyJHora 4.8.7 Tier B isolated export; Raman ayanamsa; wheel sha256 D8D8014573A38DDEFEDCAE57D3B8D84687CAC2AD31BB5B1DD70D945906A4D54D; event civil timezone; Tokyo reference coordinates; Dig uses _dig_bala(method=2) canonical bounded circular-distance variant because the package default method=1 can exceed 60 virupa,Locked independent JHora GUI witness versus pinned PyJHora Tier B export; diagnostic comparison only; no tolerance widening.
GANN_JHORA_PYJHORA_COMPARISON_V1,case_103_event_start,SATURN,sthana,172.010000000,172.010000000,0.000000000,0.000000000,0.5,pass,status\evidence\jhora_shadbala_20260723\case_103_event_start_shadbala_breakup_locked.jpg,05E292BC8D1B42B9277C28997801AE615F399BBAF8FD55DD4FFD0548A4F9AE37,PyJHora 4.8.7 Tier B isolated export; Raman ayanamsa; wheel sha256 D8D8014573A38DDEFEDCAE57D3B8D84687CAC2AD31BB5B1DD70D945906A4D54D; event civil timezone; Tokyo reference coordinates; Dig uses _dig_bala(method=2) canonical bounded circular-distance variant because the package default method=1 can exceed 60 virupa,Locked independent JHora GUI witness versus pinned PyJHora Tier B export; diagnostic comparison only; no tolerance widening.
GANN_JHORA_PYJHORA_COMPARISON_V1,case_103_event_start,SATURN,kaala,90.650000000,53.990000000,36.660000000,36.660000000,0.5,fail,status\evidence\jhora_shadbala_20260723\case_103_event_start_shadbala_breakup_locked.jpg,05E292BC8D1B42B9277C28997801AE615F399BBAF8FD55DD4FFD0548A4F9AE37,PyJHora 4.8.7 Tier B isolated export; Raman ayanamsa; wheel sha256 D8D8014573A38DDEFEDCAE57D3B8D84687CAC2AD31BB5B1DD70D945906A4D54D; event civil timezone; Tokyo reference coordinates; Dig uses _dig_bala(method=2) canonical bounded circular-distance variant because the package default method=1 can exceed 60 virupa,Locked independent JHora GUI witness versus pinned PyJHora Tier B export; diagnostic comparison only; no tolerance widening.
GANN_JHORA_PYJHORA_COMPARISON_V1,case_103_event_start,SATURN,dig,0.630000000,0.630000000,0.000000000,0.000000000,0.5,pass,status\evidence\jhora_shadbala_20260723\case_103_event_start_shadbala_breakup_locked.jpg,05E292BC8D1B42B9277C28997801AE615F399BBAF8FD55DD4FFD0548A4F9AE37,PyJHora 4.8.7 Tier B isolated export; Raman ayanamsa; wheel sha256 D8D8014573A38DDEFEDCAE57D3B8D84687CAC2AD31BB5B1DD70D945906A4D54D; event civil timezone; Tokyo reference coordinates; Dig uses _dig_bala(method=2) canonical bounded circular-distance variant because the package default method=1 can exceed 60 virupa,Locked independent JHora GUI witness versus pinned PyJHora Tier B export; diagnostic comparison only; no tolerance widening.
GANN_JHORA_PYJHORA_COMPARISON_V1,case_103_event_start,SATURN,chesta,18.060000000,101.980000000,-83.920000000,83.920000000,0.5,fail,status\evidence\jhora_shadbala_20260723\case_103_event_start_shadbala_breakup_locked.jpg,05E292BC8D1B42B9277C28997801AE615F399BBAF8FD55DD4FFD0548A4F9AE37,PyJHora 4.8.7 Tier B isolated export; Raman ayanamsa; wheel sha256 D8D8014573A38DDEFEDCAE57D3B8D84687CAC2AD31BB5B1DD70D945906A4D54D; event civil timezone; Tokyo reference coordinates; Dig uses _dig_bala(method=2) canonical bounded circular-distance variant because the package default method=1 can exceed 60 virupa,Locked independent JHora GUI witness versus pinned PyJHora Tier B export; diagnostic comparison only; no tolerance widening.
GANN_JHORA_PYJHORA_COMPARISON_V1,case_103_event_start,SATURN,naisargika,8.570000000,8.570000000,0.000000000,0.000000000,0.5,pass,status\evidence\jhora_shadbala_20260723\case_103_event_start_shadbala_breakup_locked.jpg,05E292BC8D1B42B9277C28997801AE615F399BBAF8FD55DD4FFD0548A4F9AE37,PyJHora 4.8.7 Tier B isolated export; Raman ayanamsa; wheel sha256 D8D8014573A38DDEFEDCAE57D3B8D84687CAC2AD31BB5B1DD70D945906A4D54D; event civil timezone; Tokyo reference coordinates; Dig uses _dig_bala(method=2) canonical bounded circular-distance variant because the package default method=1 can exceed 60 virupa,Locked independent JHora GUI witness versus pinned PyJHora Tier B export; diagnostic comparison only; no tolerance widening.
GANN_JHORA_PYJHORA_COMPARISON_V1,case_103_event_start,SATURN,drik,3.450000000,-20.930000000,24.380000000,24.380000000,0.5,fail,status\evidence\jhora_shadbala_20260723\case_103_event_start_shadbala_breakup_locked.jpg,05E292BC8D1B42B9277C28997801AE615F399BBAF8FD55DD4FFD0548A4F9AE37,PyJHora 4.8.7 Tier B isolated export; Raman ayanamsa; wheel sha256 D8D8014573A38DDEFEDCAE57D3B8D84687CAC2AD31BB5B1DD70D945906A4D54D; event civil timezone; Tokyo reference coordinates; Dig uses _dig_bala(method=2) canonical bounded circular-distance variant because the package default method=1 can exceed 60 virupa,Locked independent JHora GUI witness versus pinned PyJHora Tier B export; diagnostic comparison only; no tolerance widening.
GANN_JHORA_PYJHORA_COMPARISON_V1,case_103_event_start,SATURN,total,293.370000000,316.250000000,-22.880000000,22.880000000,0.5,fail,status\evidence\jhora_shadbala_20260723\case_103_event_start_shadbala_summary_locked.jpg,065FB8C8583B0047605A5D3DF7473B8B9DB982511FD934B1B2CCC78CB18C69B6,PyJHora 4.8.7 Tier B isolated export; Raman ayanamsa; wheel sha256 D8D8014573A38DDEFEDCAE57D3B8D84687CAC2AD31BB5B1DD70D945906A4D54D; event civil timezone; Tokyo reference coordinates; Dig uses _dig_bala(method=2) canonical bounded circular-distance variant because the package default method=1 can exceed 60 virupa,Locked independent JHora GUI witness versus pinned PyJHora Tier B export; diagnostic comparison only; no tolerance widening.
