contract,sample_id,planet,measure,jhora_value_virupa,local_value_virupa,pyjhora_value_virupa,jhora_minus_local_virupa,jhora_minus_pyjhora_virupa,local_absolute_delta_virupa,pyjhora_absolute_delta_virupa,local_pass_fail,pyjhora_pass_fail,nearest_profile,tolerance_virupa,jhora_source,pyjhora_source
GANN_JHORA_KAALA_WITNESS_COMPARATOR_V1,case_103_event_start,JUPITER,abda,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,pass,pass,tie,0.500000000,Jagannatha Hora 8.0 locked visible Kaala Bala table; accessibility_sha256=A7570C532230A244CCC96BD73C9782E188A1C3B64AB899032064080F61E866E0; screenshot_sha256=BDDD318EAF738D26069BBDFB75783824D094B4E59F17FDC28E41A36ABECA66F1,PyJHora 4.8.7 Tier B isolated export; Raman ayanamsa; wheel sha256 D8D8014573A38DDEFEDCAE57D3B8D84687CAC2AD31BB5B1DD70D945906A4D54D; event civil timezone; Tokyo reference coordinates; Dig uses _dig_bala(method=2) canonical bounded circular-distance variant because the package default method=1 can exceed 60 virupa
GANN_JHORA_KAALA_WITNESS_COMPARATOR_V1,gann_reference_tokyo,JUPITER,paksha,39.940000000,39.938180195,80.060000000,0.001819805,-40.120000000,0.001819805,40.120000000,pass,fail,local,0.500000000,Jagannatha Hora 8.0 locked visible Kaala Bala table; accessibility_sha256=2C67511E0C99CFE9F1D7132CF29259A847439D87A88A0383D331805B819C12DD; screenshot_sha256=6D1F6121DC2EB0D1A18A46C297E6BDCE98A1CFEBAD1CA974AEA46A3D700D4A63,PyJHora 4.8.7 Tier B isolated export; Raman ayanamsa; wheel sha256 D8D8014573A38DDEFEDCAE57D3B8D84687CAC2AD31BB5B1DD70D945906A4D54D; event civil timezone; Tokyo reference coordinates; Dig uses _dig_bala(method=2) canonical bounded circular-distance variant because the package default method=1 can exceed 60 virupa
GANN_JHORA_KAALA_WITNESS_COMPARATOR_V1,gann_reference_tokyo,JUPITER,total,102.310000000,101.927463779,139.700000000,0.382536221,-37.390000000,0.382536221,37.390000000,pass,fail,local,0.500000000,Jagannatha Hora 8.0 locked visible Kaala Bala table; accessibility_sha256=2C67511E0C99CFE9F1D7132CF29259A847439D87A88A0383D331805B819C12DD; screenshot_sha256=6D1F6121DC2EB0D1A18A46C297E6BDCE98A1CFEBAD1CA974AEA46A3D700D4A63,PyJHora 4.8.7 Tier B isolated export; Raman ayanamsa; wheel sha256 D8D8014573A38DDEFEDCAE57D3B8D84687CAC2AD31BB5B1DD70D945906A4D54D; event civil timezone; Tokyo reference coordinates; Dig uses _dig_bala(method=2) canonical bounded circular-distance variant because the package default method=1 can exceed 60 virupa
GANN_JHORA_KAALA_WITNESS_COMPARATOR_V1,gann_reference_tokyo,JUPITER,tribhaga,60.000000000,60.000000000,60.000000000,0.000000000,0.000000000,0.000000000,0.000000000,pass,pass,tie,0.500000000,Jagannatha Hora 8.0 locked visible Kaala Bala table; accessibility_sha256=2C67511E0C99CFE9F1D7132CF29259A847439D87A88A0383D331805B819C12DD; screenshot_sha256=6D1F6121DC2EB0D1A18A46C297E6BDCE98A1CFEBAD1CA974AEA46A3D700D4A63,PyJHora 4.8.7 Tier B isolated export; Raman ayanamsa; wheel sha256 D8D8014573A38DDEFEDCAE57D3B8D84687CAC2AD31BB5B1DD70D945906A4D54D; event civil timezone; Tokyo reference coordinates; Dig uses _dig_bala(method=2) canonical bounded circular-distance variant because the package default method=1 can exceed 60 virupa
GANN_JHORA_KAALA_WITNESS_COMPARATOR_V1,gann_reference_tokyo,JUPITER,vara,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,pass,pass,tie,0.500000000,Jagannatha Hora 8.0 locked visible Kaala Bala table; accessibility_sha256=2C67511E0C99CFE9F1D7132CF29259A847439D87A88A0383D331805B819C12DD; screenshot_sha256=6D1F6121DC2EB0D1A18A46C297E6BDCE98A1CFEBAD1CA974AEA46A3D700D4A63,PyJHora 4.8.7 Tier B isolated export; Raman ayanamsa; wheel sha256 D8D8014573A38DDEFEDCAE57D3B8D84687CAC2AD31BB5B1DD70D945906A4D54D; event civil timezone; Tokyo reference coordinates; Dig uses _dig_bala(method=2) canonical bounded circular-distance variant because the package default method=1 can exceed 60 virupa
GANN_JHORA_KAALA_WITNESS_COMPARATOR_V1,gann_reference_tokyo,JUPITER,yuddha,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,pass,pass,tie,0.500000000,Jagannatha Hora 8.0 locked visible Kaala Bala table; accessibility_sha256=2C67511E0C99CFE9F1D7132CF29259A847439D87A88A0383D331805B819C12DD; screenshot_sha256=6D1F6121DC2EB0D1A18A46C297E6BDCE98A1CFEBAD1CA974AEA46A3D700D4A63,PyJHora 4.8.7 Tier B isolated export; Raman ayanamsa; wheel sha256 D8D8014573A38DDEFEDCAE57D3B8D84687CAC2AD31BB5B1DD70D945906A4D54D; event civil timezone; Tokyo reference coordinates; Dig uses _dig_bala(method=2) canonical bounded circular-distance variant because the package default method=1 can exceed 60 virupa
GANN_JHORA_KAALA_WITNESS_COMPARATOR_V1,gann_reference_tokyo,MARS,abda,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,pass,pass,tie,0.500000000,Jagannatha Hora 8.0 locked visible Kaala Bala table; accessibility_sha256=2C67511E0C99CFE9F1D7132CF29259A847439D87A88A0383D331805B819C12DD; screenshot_sha256=6D1F6121DC2EB0D1A18A46C297E6BDCE98A1CFEBAD1CA974AEA46A3D700D4A63,PyJHora 4.8.7 Tier B isolated export; Raman ayanamsa; wheel sha256 D8D8014573A38DDEFEDCAE57D3B8D84687CAC2AD31BB5B1DD70D945906A4D54D; event civil timezone; Tokyo reference coordinates; Dig uses _dig_bala(method=2) canonical bounded circular-distance variant because the package default method=1 can exceed 60 virupa
GANN_JHORA_KAALA_WITNESS_COMPARATOR_V1,gann_reference_tokyo,MARS,ayana,28.490000000,26.629755549,27.410000000,1.860244451,1.080000000,1.860244451,1.080000000,fail,fail,pyjhora,0.500000000,Jagannatha Hora 8.0 locked visible Kaala Bala table; accessibility_sha256=2C67511E0C99CFE9F1D7132CF29259A847439D87A88A0383D331805B819C12DD; screenshot_sha256=6D1F6121DC2EB0D1A18A46C297E6BDCE98A1CFEBAD1CA974AEA46A3D700D4A63,PyJHora 4.8.7 Tier B isolated export; Raman ayanamsa; wheel sha256 D8D8014573A38DDEFEDCAE57D3B8D84687CAC2AD31BB5B1DD70D945906A4D54D; event civil timezone; Tokyo reference coordinates; Dig uses _dig_bala(method=2) canonical bounded circular-distance variant because the package default method=1 can exceed 60 virupa
GANN_JHORA_KAALA_WITNESS_COMPARATOR_V1,gann_reference_tokyo,MARS,hora,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,pass,pass,tie,0.500000000,Jagannatha Hora 8.0 locked visible Kaala Bala table; accessibility_sha256=2C67511E0C99CFE9F1D7132CF29259A847439D87A88A0383D331805B819C12DD; screenshot_sha256=6D1F6121DC2EB0D1A18A46C297E6BDCE98A1CFEBAD1CA974AEA46A3D700D4A63,PyJHora 4.8.7 Tier B isolated export; Raman ayanamsa; wheel sha256 D8D8014573A38DDEFEDCAE57D3B8D84687CAC2AD31BB5B1DD70D945906A4D54D; event civil timezone; Tokyo reference coordinates; Dig uses _dig_bala(method=2) canonical bounded circular-distance variant because the package default method=1 can exceed 60 virupa
GANN_JHORA_KAALA_WITNESS_COMPARATOR_V1,gann_reference_tokyo,MARS,masa,30.000000000,30.000000000,30.000000000,0.000000000,0.000000000,0.000000000,0.000000000,pass,pass,tie,0.500000000,Jagannatha Hora 8.0 locked visible Kaala Bala table; accessibility_sha256=2C67511E0C99CFE9F1D7132CF29259A847439D87A88A0383D331805B819C12DD; screenshot_sha256=6D1F6121DC2EB0D1A18A46C297E6BDCE98A1CFEBAD1CA974AEA46A3D700D4A63,PyJHora 4.8.7 Tier B isolated export; Raman ayanamsa; wheel sha256 D8D8014573A38DDEFEDCAE57D3B8D84687CAC2AD31BB5B1DD70D945906A4D54D; event civil timezone; Tokyo reference coordinates; Dig uses _dig_bala(method=2) canonical bounded circular-distance variant because the package default method=1 can exceed 60 virupa
GANN_JHORA_KAALA_WITNESS_COMPARATOR_V1,gann_reference_tokyo,MARS,nathonnatha,57.850000000,58.449900000,60.370000000,-0.599900000,-2.520000000,0.599900000,2.520000000,fail,fail,local,0.500000000,Jagannatha Hora 8.0 locked visible Kaala Bala table; accessibility_sha256=2C67511E0C99CFE9F1D7132CF29259A847439D87A88A0383D331805B819C12DD; screenshot_sha256=6D1F6121DC2EB0D1A18A46C297E6BDCE98A1CFEBAD1CA974AEA46A3D700D4A63,PyJHora 4.8.7 Tier B isolated export; Raman ayanamsa; wheel sha256 D8D8014573A38DDEFEDCAE57D3B8D84687CAC2AD31BB5B1DD70D945906A4D54D; event civil timezone; Tokyo reference coordinates; Dig uses _dig_bala(method=2) canonical bounded circular-distance variant because the package default method=1 can exceed 60 virupa
GANN_JHORA_KAALA_WITNESS_COMPARATOR_V1,gann_reference_tokyo,MARS,paksha,20.060000000,20.061819805,-20.060000000,-0.001819805,40.120000000,0.001819805,40.120000000,pass,fail,local,0.500000000,Jagannatha Hora 8.0 locked visible Kaala Bala table; accessibility_sha256=2C67511E0C99CFE9F1D7132CF29259A847439D87A88A0383D331805B819C12DD; screenshot_sha256=6D1F6121DC2EB0D1A18A46C297E6BDCE98A1CFEBAD1CA974AEA46A3D700D4A63,PyJHora 4.8.7 Tier B isolated export; Raman ayanamsa; wheel sha256 D8D8014573A38DDEFEDCAE57D3B8D84687CAC2AD31BB5B1DD70D945906A4D54D; event civil timezone; Tokyo reference coordinates; Dig uses _dig_bala(method=2) canonical bounded circular-distance variant because the package default method=1 can exceed 60 virupa
GANN_JHORA_KAALA_WITNESS_COMPARATOR_V1,gann_reference_tokyo,MARS,total,136.400000000,135.141475353,97.720000000,1.258524647,38.680000000,1.258524647,38.680000000,fail,fail,local,0.500000000,Jagannatha Hora 8.0 locked visible Kaala Bala table; accessibility_sha256=2C67511E0C99CFE9F1D7132CF29259A847439D87A88A0383D331805B819C12DD; screenshot_sha256=6D1F6121DC2EB0D1A18A46C297E6BDCE98A1CFEBAD1CA974AEA46A3D700D4A63,PyJHora 4.8.7 Tier B isolated export; Raman ayanamsa; wheel sha256 D8D8014573A38DDEFEDCAE57D3B8D84687CAC2AD31BB5B1DD70D945906A4D54D; event civil timezone; Tokyo reference coordinates; Dig uses _dig_bala(method=2) canonical bounded circular-distance variant because the package default method=1 can exceed 60 virupa
GANN_JHORA_KAALA_WITNESS_COMPARATOR_V1,gann_reference_tokyo,MARS,tribhaga,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,pass,pass,tie,0.500000000,Jagannatha Hora 8.0 locked visible Kaala Bala table; accessibility_sha256=2C67511E0C99CFE9F1D7132CF29259A847439D87A88A0383D331805B819C12DD; screenshot_sha256=6D1F6121DC2EB0D1A18A46C297E6BDCE98A1CFEBAD1CA974AEA46A3D700D4A63,PyJHora 4.8.7 Tier B isolated export; Raman ayanamsa; wheel sha256 D8D8014573A38DDEFEDCAE57D3B8D84687CAC2AD31BB5B1DD70D945906A4D54D; event civil timezone; Tokyo reference coordinates; Dig uses _dig_bala(method=2) canonical bounded circular-distance variant because the package default method=1 can exceed 60 virupa
GANN_JHORA_KAALA_WITNESS_COMPARATOR_V1,gann_reference_tokyo,MARS,vara,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,pass,pass,tie,0.500000000,Jagannatha Hora 8.0 locked visible Kaala Bala table; accessibility_sha256=2C67511E0C99CFE9F1D7132CF29259A847439D87A88A0383D331805B819C12DD; screenshot_sha256=6D1F6121DC2EB0D1A18A46C297E6BDCE98A1CFEBAD1CA974AEA46A3D700D4A63,PyJHora 4.8.7 Tier B isolated export; Raman ayanamsa; wheel sha256 D8D8014573A38DDEFEDCAE57D3B8D84687CAC2AD31BB5B1DD70D945906A4D54D; event civil timezone; Tokyo reference coordinates; Dig uses _dig_bala(method=2) canonical bounded circular-distance variant because the package default method=1 can exceed 60 virupa
GANN_JHORA_KAALA_WITNESS_COMPARATOR_V1,gann_reference_tokyo,MARS,yuddha,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,pass,pass,tie,0.500000000,Jagannatha Hora 8.0 locked visible Kaala Bala table; accessibility_sha256=2C67511E0C99CFE9F1D7132CF29259A847439D87A88A0383D331805B819C12DD; screenshot_sha256=6D1F6121DC2EB0D1A18A46C297E6BDCE98A1CFEBAD1CA974AEA46A3D700D4A63,PyJHora 4.8.7 Tier B isolated export; Raman ayanamsa; wheel sha256 D8D8014573A38DDEFEDCAE57D3B8D84687CAC2AD31BB5B1DD70D945906A4D54D; event civil timezone; Tokyo reference coordinates; Dig uses _dig_bala(method=2) canonical bounded circular-distance variant because the package default method=1 can exceed 60 virupa
GANN_JHORA_KAALA_WITNESS_COMPARATOR_V1,gann_reference_tokyo,MERCURY,abda,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,pass,pass,tie,0.500000000,Jagannatha Hora 8.0 locked visible Kaala Bala table; accessibility_sha256=2C67511E0C99CFE9F1D7132CF29259A847439D87A88A0383D331805B819C12DD; screenshot_sha256=6D1F6121DC2EB0D1A18A46C297E6BDCE98A1CFEBAD1CA974AEA46A3D700D4A63,PyJHora 4.8.7 Tier B isolated export; Raman ayanamsa; wheel sha256 D8D8014573A38DDEFEDCAE57D3B8D84687CAC2AD31BB5B1DD70D945906A4D54D; event civil timezone; Tokyo reference coordinates; Dig uses _dig_bala(method=2) canonical bounded circular-distance variant because the package default method=1 can exceed 60 virupa
GANN_JHORA_KAALA_WITNESS_COMPARATOR_V1,gann_reference_tokyo,MERCURY,ayana,43.150000000,40.408751223,44.190000000,2.741248777,-1.040000000,2.741248777,1.040000000,fail,fail,pyjhora,0.500000000,Jagannatha Hora 8.0 locked visible Kaala Bala table; accessibility_sha256=2C67511E0C99CFE9F1D7132CF29259A847439D87A88A0383D331805B819C12DD; screenshot_sha256=6D1F6121DC2EB0D1A18A46C297E6BDCE98A1CFEBAD1CA974AEA46A3D700D4A63,PyJHora 4.8.7 Tier B isolated export; Raman ayanamsa; wheel sha256 D8D8014573A38DDEFEDCAE57D3B8D84687CAC2AD31BB5B1DD70D945906A4D54D; event civil timezone; Tokyo reference coordinates; Dig uses _dig_bala(method=2) canonical bounded circular-distance variant because the package default method=1 can exceed 60 virupa
GANN_JHORA_KAALA_WITNESS_COMPARATOR_V1,gann_reference_tokyo,MERCURY,hora,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,pass,pass,tie,0.500000000,Jagannatha Hora 8.0 locked visible Kaala Bala table; accessibility_sha256=2C67511E0C99CFE9F1D7132CF29259A847439D87A88A0383D331805B819C12DD; screenshot_sha256=6D1F6121DC2EB0D1A18A46C297E6BDCE98A1CFEBAD1CA974AEA46A3D700D4A63,PyJHora 4.8.7 Tier B isolated export; Raman ayanamsa; wheel sha256 D8D8014573A38DDEFEDCAE57D3B8D84687CAC2AD31BB5B1DD70D945906A4D54D; event civil timezone; Tokyo reference coordinates; Dig uses _dig_bala(method=2) canonical bounded circular-distance variant because the package default method=1 can exceed 60 virupa
GANN_JHORA_KAALA_WITNESS_COMPARATOR_V1,gann_reference_tokyo,MERCURY,masa,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,pass,pass,tie,0.500000000,Jagannatha Hora 8.0 locked visible Kaala Bala table; accessibility_sha256=2C67511E0C99CFE9F1D7132CF29259A847439D87A88A0383D331805B819C12DD; screenshot_sha256=6D1F6121DC2EB0D1A18A46C297E6BDCE98A1CFEBAD1CA974AEA46A3D700D4A63,PyJHora 4.8.7 Tier B isolated export; Raman ayanamsa; wheel sha256 D8D8014573A38DDEFEDCAE57D3B8D84687CAC2AD31BB5B1DD70D945906A4D54D; event civil timezone; Tokyo reference coordinates; Dig uses _dig_bala(method=2) canonical bounded circular-distance variant because the package default method=1 can exceed 60 virupa
GANN_JHORA_KAALA_WITNESS_COMPARATOR_V1,gann_reference_tokyo,MERCURY,nathonnatha,60.000000000,60.000000000,60.000000000,0.000000000,0.000000000,0.000000000,0.000000000,pass,pass,tie,0.500000000,Jagannatha Hora 8.0 locked visible Kaala Bala table; accessibility_sha256=2C67511E0C99CFE9F1D7132CF29259A847439D87A88A0383D331805B819C12DD; screenshot_sha256=6D1F6121DC2EB0D1A18A46C297E6BDCE98A1CFEBAD1CA974AEA46A3D700D4A63,PyJHora 4.8.7 Tier B isolated export; Raman ayanamsa; wheel sha256 D8D8014573A38DDEFEDCAE57D3B8D84687CAC2AD31BB5B1DD70D945906A4D54D; event civil timezone; Tokyo reference coordinates; Dig uses _dig_bala(method=2) canonical bounded circular-distance variant because the package default method=1 can exceed 60 virupa
GANN_JHORA_KAALA_WITNESS_COMPARATOR_V1,gann_reference_tokyo,MERCURY,paksha,20.060000000,20.061819805,-20.060000000,-0.001819805,40.120000000,0.001819805,40.120000000,pass,fail,local,0.500000000,Jagannatha Hora 8.0 locked visible Kaala Bala table; accessibility_sha256=2C67511E0C99CFE9F1D7132CF29259A847439D87A88A0383D331805B819C12DD; screenshot_sha256=6D1F6121DC2EB0D1A18A46C297E6BDCE98A1CFEBAD1CA974AEA46A3D700D4A63,PyJHora 4.8.7 Tier B isolated export; Raman ayanamsa; wheel sha256 D8D8014573A38DDEFEDCAE57D3B8D84687CAC2AD31BB5B1DD70D945906A4D54D; event civil timezone; Tokyo reference coordinates; Dig uses _dig_bala(method=2) canonical bounded circular-distance variant because the package default method=1 can exceed 60 virupa
GANN_JHORA_KAALA_WITNESS_COMPARATOR_V1,gann_reference_tokyo,MERCURY,total,123.210000000,120.470571028,84.130000000,2.739428972,39.080000000,2.739428972,39.080000000,fail,fail,local,0.500000000,Jagannatha Hora 8.0 locked visible Kaala Bala table; accessibility_sha256=2C67511E0C99CFE9F1D7132CF29259A847439D87A88A0383D331805B819C12DD; screenshot_sha256=6D1F6121DC2EB0D1A18A46C297E6BDCE98A1CFEBAD1CA974AEA46A3D700D4A63,PyJHora 4.8.7 Tier B isolated export; Raman ayanamsa; wheel sha256 D8D8014573A38DDEFEDCAE57D3B8D84687CAC2AD31BB5B1DD70D945906A4D54D; event civil timezone; Tokyo reference coordinates; Dig uses _dig_bala(method=2) canonical bounded circular-distance variant because the package default method=1 can exceed 60 virupa
GANN_JHORA_KAALA_WITNESS_COMPARATOR_V1,gann_reference_tokyo,MERCURY,tribhaga,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,pass,pass,tie,0.500000000,Jagannatha Hora 8.0 locked visible Kaala Bala table; accessibility_sha256=2C67511E0C99CFE9F1D7132CF29259A847439D87A88A0383D331805B819C12DD; screenshot_sha256=6D1F6121DC2EB0D1A18A46C297E6BDCE98A1CFEBAD1CA974AEA46A3D700D4A63,PyJHora 4.8.7 Tier B isolated export; Raman ayanamsa; wheel sha256 D8D8014573A38DDEFEDCAE57D3B8D84687CAC2AD31BB5B1DD70D945906A4D54D; event civil timezone; Tokyo reference coordinates; Dig uses _dig_bala(method=2) canonical bounded circular-distance variant because the package default method=1 can exceed 60 virupa
GANN_JHORA_KAALA_WITNESS_COMPARATOR_V1,gann_reference_tokyo,MERCURY,vara,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,pass,pass,tie,0.500000000,Jagannatha Hora 8.0 locked visible Kaala Bala table; accessibility_sha256=2C67511E0C99CFE9F1D7132CF29259A847439D87A88A0383D331805B819C12DD; screenshot_sha256=6D1F6121DC2EB0D1A18A46C297E6BDCE98A1CFEBAD1CA974AEA46A3D700D4A63,PyJHora 4.8.7 Tier B isolated export; Raman ayanamsa; wheel sha256 D8D8014573A38DDEFEDCAE57D3B8D84687CAC2AD31BB5B1DD70D945906A4D54D; event civil timezone; Tokyo reference coordinates; Dig uses _dig_bala(method=2) canonical bounded circular-distance variant because the package default method=1 can exceed 60 virupa
GANN_JHORA_KAALA_WITNESS_COMPARATOR_V1,gann_reference_tokyo,MERCURY,yuddha,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,pass,pass,tie,0.500000000,Jagannatha Hora 8.0 locked visible Kaala Bala table; accessibility_sha256=2C67511E0C99CFE9F1D7132CF29259A847439D87A88A0383D331805B819C12DD; screenshot_sha256=6D1F6121DC2EB0D1A18A46C297E6BDCE98A1CFEBAD1CA974AEA46A3D700D4A63,PyJHora 4.8.7 Tier B isolated export; Raman ayanamsa; wheel sha256 D8D8014573A38DDEFEDCAE57D3B8D84687CAC2AD31BB5B1DD70D945906A4D54D; event civil timezone; Tokyo reference coordinates; Dig uses _dig_bala(method=2) canonical bounded circular-distance variant because the package default method=1 can exceed 60 virupa
GANN_JHORA_KAALA_WITNESS_COMPARATOR_V1,gann_reference_tokyo,MOON,abda,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,pass,pass,tie,0.500000000,Jagannatha Hora 8.0 locked visible Kaala Bala table; accessibility_sha256=2C67511E0C99CFE9F1D7132CF29259A847439D87A88A0383D331805B819C12DD; screenshot_sha256=6D1F6121DC2EB0D1A18A46C297E6BDCE98A1CFEBAD1CA974AEA46A3D700D4A63,PyJHora 4.8.7 Tier B isolated export; Raman ayanamsa; wheel sha256 D8D8014573A38DDEFEDCAE57D3B8D84687CAC2AD31BB5B1DD70D945906A4D54D; event civil timezone; Tokyo reference coordinates; Dig uses _dig_bala(method=2) canonical bounded circular-distance variant because the package default method=1 can exceed 60 virupa
GANN_JHORA_KAALA_WITNESS_COMPARATOR_V1,gann_reference_tokyo,MOON,ayana,0.430000000,3.554089361,0.330000000,-3.124089361,0.100000000,3.124089361,0.100000000,fail,pass,pyjhora,0.500000000,Jagannatha Hora 8.0 locked visible Kaala Bala table; accessibility_sha256=2C67511E0C99CFE9F1D7132CF29259A847439D87A88A0383D331805B819C12DD; screenshot_sha256=6D1F6121DC2EB0D1A18A46C297E6BDCE98A1CFEBAD1CA974AEA46A3D700D4A63,PyJHora 4.8.7 Tier B isolated export; Raman ayanamsa; wheel sha256 D8D8014573A38DDEFEDCAE57D3B8D84687CAC2AD31BB5B1DD70D945906A4D54D; event civil timezone; Tokyo reference coordinates; Dig uses _dig_bala(method=2) canonical bounded circular-distance variant because the package default method=1 can exceed 60 virupa
GANN_JHORA_KAALA_WITNESS_COMPARATOR_V1,gann_reference_tokyo,MOON,hora,60.000000000,60.000000000,0.000000000,0.000000000,60.000000000,0.000000000,60.000000000,pass,fail,local,0.500000000,Jagannatha Hora 8.0 locked visible Kaala Bala table; accessibility_sha256=2C67511E0C99CFE9F1D7132CF29259A847439D87A88A0383D331805B819C12DD; screenshot_sha256=6D1F6121DC2EB0D1A18A46C297E6BDCE98A1CFEBAD1CA974AEA46A3D700D4A63,PyJHora 4.8.7 Tier B isolated export; Raman ayanamsa; wheel sha256 D8D8014573A38DDEFEDCAE57D3B8D84687CAC2AD31BB5B1DD70D945906A4D54D; event civil timezone; Tokyo reference coordinates; Dig uses _dig_bala(method=2) canonical bounded circular-distance variant because the package default method=1 can exceed 60 virupa
GANN_JHORA_KAALA_WITNESS_COMPARATOR_V1,gann_reference_tokyo,MOON,masa,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,pass,pass,tie,0.500000000,Jagannatha Hora 8.0 locked visible Kaala Bala table; accessibility_sha256=2C67511E0C99CFE9F1D7132CF29259A847439D87A88A0383D331805B819C12DD; screenshot_sha256=6D1F6121DC2EB0D1A18A46C297E6BDCE98A1CFEBAD1CA974AEA46A3D700D4A63,PyJHora 4.8.7 Tier B isolated export; Raman ayanamsa; wheel sha256 D8D8014573A38DDEFEDCAE57D3B8D84687CAC2AD31BB5B1DD70D945906A4D54D; event civil timezone; Tokyo reference coordinates; Dig uses _dig_bala(method=2) canonical bounded circular-distance variant because the package default method=1 can exceed 60 virupa
GANN_JHORA_KAALA_WITNESS_COMPARATOR_V1,gann_reference_tokyo,MOON,nathonnatha,57.850000000,58.449900000,60.370000000,-0.599900000,-2.520000000,0.599900000,2.520000000,fail,fail,local,0.500000000,Jagannatha Hora 8.0 locked visible Kaala Bala table; accessibility_sha256=2C67511E0C99CFE9F1D7132CF29259A847439D87A88A0383D331805B819C12DD; screenshot_sha256=6D1F6121DC2EB0D1A18A46C297E6BDCE98A1CFEBAD1CA974AEA46A3D700D4A63,PyJHora 4.8.7 Tier B isolated export; Raman ayanamsa; wheel sha256 D8D8014573A38DDEFEDCAE57D3B8D84687CAC2AD31BB5B1DD70D945906A4D54D; event civil timezone; Tokyo reference coordinates; Dig uses _dig_bala(method=2) canonical bounded circular-distance variant because the package default method=1 can exceed 60 virupa
GANN_JHORA_KAALA_WITNESS_COMPARATOR_V1,gann_reference_tokyo,MOON,paksha,79.880000000,79.876360391,160.120000000,0.003639609,-80.240000000,0.003639609,80.240000000,pass,fail,local,0.500000000,Jagannatha Hora 8.0 locked visible Kaala Bala table; accessibility_sha256=2C67511E0C99CFE9F1D7132CF29259A847439D87A88A0383D331805B819C12DD; screenshot_sha256=6D1F6121DC2EB0D1A18A46C297E6BDCE98A1CFEBAD1CA974AEA46A3D700D4A63,PyJHora 4.8.7 Tier B isolated export; Raman ayanamsa; wheel sha256 D8D8014573A38DDEFEDCAE57D3B8D84687CAC2AD31BB5B1DD70D945906A4D54D; event civil timezone; Tokyo reference coordinates; Dig uses _dig_bala(method=2) canonical bounded circular-distance variant because the package default method=1 can exceed 60 virupa
GANN_JHORA_KAALA_WITNESS_COMPARATOR_V1,gann_reference_tokyo,MOON,total,198.150000000,201.880349752,220.820000000,-3.730349752,-22.670000000,3.730349752,22.670000000,fail,fail,local,0.500000000,Jagannatha Hora 8.0 locked visible Kaala Bala table; accessibility_sha256=2C67511E0C99CFE9F1D7132CF29259A847439D87A88A0383D331805B819C12DD; screenshot_sha256=6D1F6121DC2EB0D1A18A46C297E6BDCE98A1CFEBAD1CA974AEA46A3D700D4A63,PyJHora 4.8.7 Tier B isolated export; Raman ayanamsa; wheel sha256 D8D8014573A38DDEFEDCAE57D3B8D84687CAC2AD31BB5B1DD70D945906A4D54D; event civil timezone; Tokyo reference coordinates; Dig uses _dig_bala(method=2) canonical bounded circular-distance variant because the package default method=1 can exceed 60 virupa
GANN_JHORA_KAALA_WITNESS_COMPARATOR_V1,gann_reference_tokyo,MOON,tribhaga,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,pass,pass,tie,0.500000000,Jagannatha Hora 8.0 locked visible Kaala Bala table; accessibility_sha256=2C67511E0C99CFE9F1D7132CF29259A847439D87A88A0383D331805B819C12DD; screenshot_sha256=6D1F6121DC2EB0D1A18A46C297E6BDCE98A1CFEBAD1CA974AEA46A3D700D4A63,PyJHora 4.8.7 Tier B isolated export; Raman ayanamsa; wheel sha256 D8D8014573A38DDEFEDCAE57D3B8D84687CAC2AD31BB5B1DD70D945906A4D54D; event civil timezone; Tokyo reference coordinates; Dig uses _dig_bala(method=2) canonical bounded circular-distance variant because the package default method=1 can exceed 60 virupa
